TME_DAY_ID,TME_WK_DAY_NO,TME_MNTH_NO,TME_QTR_NO,TME_YR_NO,TME_DSPL_DT,TME_JUL_DT
6269,7,3,1,2014,2014-03-01,41699
6270,1,3,1,2014,2014-03-02,41700
6271,2,3,1,2014,2014-03-03,41701
6272,3,3,1,2014,2014-03-04,41702
6273,4,3,1,2014,2014-03-05,41703
6274,5,3,1,2014,2014-03-06,41704
6275,6,3,1,2014,2014-03-07,41705
6276,7,3,1,2014,2014-03-08,41706
6277,1,3,1,2014,2014-03-09,41707
6278,2,3,1,2014,2014-03-10,41708
6279,3,3,1,2014,2014-03-11,41709
6280,4,3,1,2014,2014-03-12,41710
6281,5,3,1,2014,2014-03-13,41711
6282,6,3,1,2014,2014-03-14,41712
6283,7,3,1,2014,2014-03-15,41713
6284,1,3,1,2014,2014-03-16,41714
6285,2,3,1,2014,2014-03-17,41715
6286,3,3,1,2014,2014-03-18,41716
6287,4,3,1,2014,2014-03-19,41717
6288,5,3,1,2014,2014-03-20,41718
6289,6,3,1,2014,2014-03-21,41719
6290,7,3,1,2014,2014-03-22,41720
6291,1,3,1,2014,2014-03-23,41721
6292,2,3,1,2014,2014-03-24,41722
6293,3,3,1,2014,2014-03-25,41723
6294,4,3,1,2014,2014-03-26,41724
6295,5,3,1,2014,2014-03-27,41725
6296,6,3,1,2014,2014-03-28,41726
6297,7,3,1,2014,2014-03-29,41727
6298,1,3,1,2014,2014-03-30,41728
6299,2,3,1,2014,2014-03-31,41729
6300,3,4,2,2014,2014-04-01,41730
6301,4,4,2,2014,2014-04-02,41731
6302,5,4,2,2014,2014-04-03,41732
6303,6,4,2,2014,2014-04-04,41733
6304,7,4,2,2014,2014-04-05,41734
6305,1,4,2,2014,2014-04-06,41735
6306,2,4,2,2014,2014-04-07,41736
6307,3,4,2,2014,2014-04-08,41737
6308,4,4,2,2014,2014-04-09,41738
6309,5,4,2,2014,2014-04-10,41739
6310,6,4,2,2014,2014-04-11,41740
6311,7,4,2,2014,2014-04-12,41741
6312,1,4,2,2014,2014-04-13,41742
6313,2,4,2,2014,2014-04-14,41743
6314,3,4,2,2014,2014-04-15,41744
6315,4,4,2,2014,2014-04-16,41745
6316,5,4,2,2014,2014-04-17,41746
6317,6,4,2,2014,2014-04-18,41747
6318,7,4,2,2014,2014-04-19,41748
6319,1,4,2,2014,2014-04-20,41749
6320,2,4,2,2014,2014-04-21,41750
6321,3,4,2,2014,2014-04-22,41751
6322,4,4,2,2014,2014-04-23,41752
6323,5,4,2,2014,2014-04-24,41753
6324,6,4,2,2014,2014-04-25,41754
6325,7,4,2,2014,2014-04-26,41755
6326,1,4,2,2014,2014-04-27,41756
6327,2,4,2,2014,2014-04-28,41757
6328,3,4,2,2014,2014-04-29,41758
6329,4,4,2,2014,2014-04-30,41759
6330,5,5,2,2014,2014-05-01,41760
6331,6,5,2,2014,2014-05-02,41761
6332,7,5,2,2014,2014-05-03,41762
6333,1,5,2,2014,2014-05-04,41763
6334,2,5,2,2014,2014-05-05,41764
6335,3,5,2,2014,2014-05-06,41765
6336,4,5,2,2014,2014-05-07,41766
6337,5,5,2,2014,2014-05-08,41767
6338,6,5,2,2014,2014-05-09,41768
6339,7,5,2,2014,2014-05-10,41769
6340,1,5,2,2014,2014-05-11,41770
6341,2,5,2,2014,2014-05-12,41771
6342,3,5,2,2014,2014-05-13,41772
6343,4,5,2,2014,2014-05-14,41773
6344,5,5,2,2014,2014-05-15,41774
6345,6,5,2,2014,2014-05-16,41775
6346,7,5,2,2014,2014-05-17,41776
6347,1,5,2,2014,2014-05-18,41777
6348,2,5,2,2014,2014-05-19,41778
6349,3,5,2,2014,2014-05-20,41779
6350,4,5,2,2014,2014-05-21,41780
6351,5,5,2,2014,2014-05-22,41781
6352,6,5,2,2014,2014-05-23,41782
6353,7,5,2,2014,2014-05-24,41783
6354,1,5,2,2014,2014-05-25,41784
6355,2,5,2,2014,2014-05-26,41785
6356,3,5,2,2014,2014-05-27,41786
6357,4,5,2,2014,2014-05-28,41787
6358,5,5,2,2014,2014-05-29,41788
6359,6,5,2,2014,2014-05-30,41789
6360,7,5,2,2014,2014-05-31,41790
6361,1,6,2,2014,2014-06-01,41791
6362,2,6,2,2014,2014-06-02,41792
6363,3,6,2,2014,2014-06-03,41793
6364,4,6,2,2014,2014-06-04,41794
6365,5,6,2,2014,2014-06-05,41795
6366,6,6,2,2014,2014-06-06,41796
6367,7,6,2,2014,2014-06-07,41797
6368,1,6,2,2014,2014-06-08,41798
6369,2,6,2,2014,2014-06-09,41799
6370,3,6,2,2014,2014-06-10,41800
6371,4,6,2,2014,2014-06-11,41801
6372,5,6,2,2014,2014-06-12,41802
6373,6,6,2,2014,2014-06-13,41803
6374,7,6,2,2014,2014-06-14,41804
6375,1,6,2,2014,2014-06-15,41805
6376,2,6,2,2014,2014-06-16,41806
6377,3,6,2,2014,2014-06-17,41807
6378,4,6,2,2014,2014-06-18,41808
6379,5,6,2,2014,2014-06-19,41809
6380,6,6,2,2014,2014-06-20,41810
6381,7,6,2,2014,2014-06-21,41811
6382,1,6,2,2014,2014-06-22,41812
6383,2,6,2,2014,2014-06-23,41813
6384,3,6,2,2014,2014-06-24,41814
6385,4,6,2,2014,2014-06-25,41815
6386,5,6,2,2014,2014-06-26,41816
6387,6,6,2,2014,2014-06-27,41817
6388,7,6,2,2014,2014-06-28,41818
6389,1,6,2,2014,2014-06-29,41819
6390,2,6,2,2014,2014-06-30,41820
6391,3,7,3,2014,2014-07-01,41821
6392,4,7,3,2014,2014-07-02,41822
6393,5,7,3,2014,2014-07-03,41823
6394,6,7,3,2014,2014-07-04,41824
6395,7,7,3,2014,2014-07-05,41825
6396,1,7,3,2014,2014-07-06,41826
6397,2,7,3,2014,2014-07-07,41827
6398,3,7,3,2014,2014-07-08,41828
6399,4,7,3,2014,2014-07-09,41829
6400,5,7,3,2014,2014-07-10,41830
6401,6,7,3,2014,2014-07-11,41831
6402,7,7,3,2014,2014-07-12,41832
6403,1,7,3,2014,2014-07-13,41833
6404,2,7,3,2014,2014-07-14,41834
6405,3,7,3,2014,2014-07-15,41835
6406,4,7,3,2014,2014-07-16,41836
6407,5,7,3,2014,2014-07-17,41837
6408,6,7,3,2014,2014-07-18,41838
6409,7,7,3,2014,2014-07-19,41839
6410,1,7,3,2014,2014-07-20,41840
6411,2,7,3,2014,2014-07-21,41841
6412,3,7,3,2014,2014-07-22,41842
6413,4,7,3,2014,2014-07-23,41843
6414,5,7,3,2014,2014-07-24,41844
6415,6,7,3,2014,2014-07-25,41845
6416,7,7,3,2014,2014-07-26,41846
6417,1,7,3,2014,2014-07-27,41847
6418,2,7,3,2014,2014-07-28,41848
6419,3,7,3,2014,2014-07-29,41849
6420,4,7,3,2014,2014-07-30,41850
6421,5,7,3,2014,2014-07-31,41851
6422,6,8,3,2014,2014-08-01,41852
6423,7,8,3,2014,2014-08-02,41853
6424,1,8,3,2014,2014-08-03,41854
6425,2,8,3,2014,2014-08-04,41855
6426,3,8,3,2014,2014-08-05,41856
6427,4,8,3,2014,2014-08-06,41857
6428,5,8,3,2014,2014-08-07,41858
6429,6,8,3,2014,2014-08-08,41859
6430,7,8,3,2014,2014-08-09,41860
6431,1,8,3,2014,2014-08-10,41861
6432,2,8,3,2014,2014-08-11,41862
6433,3,8,3,2014,2014-08-12,41863
6434,4,8,3,2014,2014-08-13,41864
6435,5,8,3,2014,2014-08-14,41865
6436,6,8,3,2014,2014-08-15,41866
6437,7,8,3,2014,2014-08-16,41867
6438,1,8,3,2014,2014-08-17,41868
6439,2,8,3,2014,2014-08-18,41869
6440,3,8,3,2014,2014-08-19,41870
6441,4,8,3,2014,2014-08-20,41871
6442,5,8,3,2014,2014-08-21,41872
6443,6,8,3,2014,2014-08-22,41873
6444,7,8,3,2014,2014-08-23,41874
6445,1,8,3,2014,2014-08-24,41875
6446,2,8,3,2014,2014-08-25,41876
6447,3,8,3,2014,2014-08-26,41877
6448,4,8,3,2014,2014-08-27,41878
6449,5,8,3,2014,2014-08-28,41879
6450,6,8,3,2014,2014-08-29,41880
6451,7,8,3,2014,2014-08-30,41881
6452,1,8,3,2014,2014-08-31,41882
6453,2,9,3,2014,2014-09-01,41883
6454,3,9,3,2014,2014-09-02,41884
6455,4,9,3,2014,2014-09-03,41885
6456,5,9,3,2014,2014-09-04,41886
6457,6,9,3,2014,2014-09-05,41887
6458,7,9,3,2014,2014-09-06,41888
6459,1,9,3,2014,2014-09-07,41889
6460,2,9,3,2014,2014-09-08,41890
6461,3,9,3,2014,2014-09-09,41891
6462,4,9,3,2014,2014-09-10,41892
6463,5,9,3,2014,2014-09-11,41893
6464,6,9,3,2014,2014-09-12,41894
6465,7,9,3,2014,2014-09-13,41895
6466,1,9,3,2014,2014-09-14,41896
6467,2,9,3,2014,2014-09-15,41897
6468,3,9,3,2014,2014-09-16,41898
6469,4,9,3,2014,2014-09-17,41899
6470,5,9,3,2014,2014-09-18,41900
6471,6,9,3,2014,2014-09-19,41901
6472,7,9,3,2014,2014-09-20,41902
6473,1,9,3,2014,2014-09-21,41903
6474,2,9,3,2014,2014-09-22,41904
6475,3,9,3,2014,2014-09-23,41905
6476,4,9,3,2014,2014-09-24,41906
6477,5,9,3,2014,2014-09-25,41907
6478,6,9,3,2014,2014-09-26,41908
6479,7,9,3,2014,2014-09-27,41909
6480,1,9,3,2014,2014-09-28,41910
6481,2,9,3,2014,2014-09-29,41911
6482,3,9,3,2014,2014-09-30,41912
6483,4,10,4,2014,2014-10-01,41913
6484,5,10,4,2014,2014-10-02,41914
6485,6,10,4,2014,2014-10-03,41915
6486,7,10,4,2014,2014-10-04,41916
6487,1,10,4,2014,2014-10-05,41917
6488,2,10,4,2014,2014-10-06,41918
6489,3,10,4,2014,2014-10-07,41919
6490,4,10,4,2014,2014-10-08,41920
6491,5,10,4,2014,2014-10-09,41921
6492,6,10,4,2014,2014-10-10,41922
6493,7,10,4,2014,2014-10-11,41923
6494,1,10,4,2014,2014-10-12,41924
6495,2,10,4,2014,2014-10-13,41925
6496,3,10,4,2014,2014-10-14,41926
6497,4,10,4,2014,2014-10-15,41927
6498,5,10,4,2014,2014-10-16,41928
6499,6,10,4,2014,2014-10-17,41929
6500,7,10,4,2014,2014-10-18,41930
6501,1,10,4,2014,2014-10-19,41931
6502,2,10,4,2014,2014-10-20,41932
6503,3,10,4,2014,2014-10-21,41933
6504,4,10,4,2014,2014-10-22,41934
6505,5,10,4,2014,2014-10-23,41935
6506,6,10,4,2014,2014-10-24,41936
6507,7,10,4,2014,2014-10-25,41937
6508,1,10,4,2014,2014-10-26,41938
6509,2,10,4,2014,2014-10-27,41939
6510,3,10,4,2014,2014-10-28,41940
6511,4,10,4,2014,2014-10-29,41941
6512,5,10,4,2014,2014-10-30,41942
6513,6,10,4,2014,2014-10-31,41943
6514,7,11,4,2014,2014-11-01,41944
6515,1,11,4,2014,2014-11-02,41945
6516,2,11,4,2014,2014-11-03,41946
6517,3,11,4,2014,2014-11-04,41947
6518,4,11,4,2014,2014-11-05,41948
6519,5,11,4,2014,2014-11-06,41949
6520,6,11,4,2014,2014-11-07,41950
6521,7,11,4,2014,2014-11-08,41951
6522,1,11,4,2014,2014-11-09,41952
6523,2,11,4,2014,2014-11-10,41953
6524,3,11,4,2014,2014-11-11,41954
6525,4,11,4,2014,2014-11-12,41955
6526,5,11,4,2014,2014-11-13,41956
6527,6,11,4,2014,2014-11-14,41957
6528,7,11,4,2014,2014-11-15,41958
6529,1,11,4,2014,2014-11-16,41959
6530,2,11,4,2014,2014-11-17,41960
6531,3,11,4,2014,2014-11-18,41961
6532,4,11,4,2014,2014-11-19,41962
6533,5,11,4,2014,2014-11-20,41963
6534,6,11,4,2014,2014-11-21,41964
6535,7,11,4,2014,2014-11-22,41965
6536,1,11,4,2014,2014-11-23,41966
6537,2,11,4,2014,2014-11-24,41967
6538,3,11,4,2014,2014-11-25,41968
6539,4,11,4,2014,2014-11-26,41969
6540,5,11,4,2014,2014-11-27,41970
6541,6,11,4,2014,2014-11-28,41971
6542,7,11,4,2014,2014-11-29,41972
6543,1,11,4,2014,2014-11-30,41973
6544,2,12,4,2014,2014-12-01,41974
6545,3,12,4,2014,2014-12-02,41975
6546,4,12,4,2014,2014-12-03,41976
6547,5,12,4,2014,2014-12-04,41977
6548,6,12,4,2014,2014-12-05,41978
6549,7,12,4,2014,2014-12-06,41979
6550,1,12,4,2014,2014-12-07,41980
6551,2,12,4,2014,2014-12-08,41981
6552,3,12,4,2014,2014-12-09,41982
6553,4,12,4,2014,2014-12-10,41983
6554,5,12,4,2014,2014-12-11,41984
6555,6,12,4,2014,2014-12-12,41985
6556,7,12,4,2014,2014-12-13,41986
6557,1,12,4,2014,2014-12-14,41987
6558,2,12,4,2014,2014-12-15,41988
6559,3,12,4,2014,2014-12-16,41989
6560,4,12,4,2014,2014-12-17,41990
6561,5,12,4,2014,2014-12-18,41991
6562,6,12,4,2014,2014-12-19,41992
6563,7,12,4,2014,2014-12-20,41993
6564,1,12,4,2014,2014-12-21,41994
6565,2,12,4,2014,2014-12-22,41995
6566,3,12,4,2014,2014-12-23,41996
6567,4,12,4,2014,2014-12-24,41997
6568,5,12,4,2014,2014-12-25,41998
6569,6,12,4,2014,2014-12-26,41999
6570,7,12,4,2014,2014-12-27,42000
6571,1,12,4,2014,2014-12-28,42001
6572,2,12,4,2014,2014-12-29,42002
6573,3,12,4,2014,2014-12-30,42003
6574,4,12,4,2014,2014-12-31,42004
6575,5,1,1,2015,2015-01-01,42005
6576,6,1,1,2015,2015-01-02,42006
6577,7,1,1,2015,2015-01-03,42007
6578,1,1,1,2015,2015-01-04,42008
6579,2,1,1,2015,2015-01-05,42009
6580,3,1,1,2015,2015-01-06,42010
6581,4,1,1,2015,2015-01-07,42011
6582,5,1,1,2015,2015-01-08,42012
6583,6,1,1,2015,2015-01-09,42013
6584,7,1,1,2015,2015-01-10,42014
6585,1,1,1,2015,2015-01-11,42015
6586,2,1,1,2015,2015-01-12,42016
6587,3,1,1,2015,2015-01-13,42017
6588,4,1,1,2015,2015-01-14,42018
6589,5,1,1,2015,2015-01-15,42019
6590,6,1,1,2015,2015-01-16,42020
6591,7,1,1,2015,2015-01-17,42021
6592,1,1,1,2015,2015-01-18,42022
6593,2,1,1,2015,2015-01-19,42023
6594,3,1,1,2015,2015-01-20,42024
6595,4,1,1,2015,2015-01-21,42025
6596,5,1,1,2015,2015-01-22,42026
6597,6,1,1,2015,2015-01-23,42027
6598,7,1,1,2015,2015-01-24,42028
6599,1,1,1,2015,2015-01-25,42029
6600,2,1,1,2015,2015-01-26,42030
6601,3,1,1,2015,2015-01-27,42031
6602,4,1,1,2015,2015-01-28,42032
6603,5,1,1,2015,2015-01-29,42033
6604,6,1,1,2015,2015-01-30,42034
6605,7,1,1,2015,2015-01-31,42035
6606,1,2,1,2015,2015-02-01,42036
6607,2,2,1,2015,2015-02-02,42037
6608,3,2,1,2015,2015-02-03,42038
6609,4,2,1,2015,2015-02-04,42039
6610,5,2,1,2015,2015-02-05,42040
6611,6,2,1,2015,2015-02-06,42041
6612,7,2,1,2015,2015-02-07,42042
6613,1,2,1,2015,2015-02-08,42043
6614,2,2,1,2015,2015-02-09,42044
6615,3,2,1,2015,2015-02-10,42045
6616,4,2,1,2015,2015-02-11,42046
6617,5,2,1,2015,2015-02-12,42047
6618,6,2,1,2015,2015-02-13,42048
6619,7,2,1,2015,2015-02-14,42049
6620,1,2,1,2015,2015-02-15,42050
6621,2,2,1,2015,2015-02-16,42051
6622,3,2,1,2015,2015-02-17,42052
6623,4,2,1,2015,2015-02-18,42053
6624,5,2,1,2015,2015-02-19,42054
6625,6,2,1,2015,2015-02-20,42055
6626,7,2,1,2015,2015-02-21,42056
6627,1,2,1,2015,2015-02-22,42057
6628,2,2,1,2015,2015-02-23,42058
6629,3,2,1,2015,2015-02-24,42059
6630,4,2,1,2015,2015-02-25,42060
6631,5,2,1,2015,2015-02-26,42061
6632,6,2,1,2015,2015-02-27,42062
6633,7,2,1,2015,2015-02-28,42063
6634,1,3,1,2015,2015-03-01,42064
6635,2,3,1,2015,2015-03-02,42065
6636,3,3,1,2015,2015-03-03,42066
6637,4,3,1,2015,2015-03-04,42067
6638,5,3,1,2015,2015-03-05,42068
6639,6,3,1,2015,2015-03-06,42069
6640,7,3,1,2015,2015-03-07,42070
6641,1,3,1,2015,2015-03-08,42071
6642,2,3,1,2015,2015-03-09,42072
6643,3,3,1,2015,2015-03-10,42073
6644,4,3,1,2015,2015-03-11,42074
6645,5,3,1,2015,2015-03-12,42075
6646,6,3,1,2015,2015-03-13,42076
6647,7,3,1,2015,2015-03-14,42077
6648,1,3,1,2015,2015-03-15,42078
6649,2,3,1,2015,2015-03-16,42079
6650,3,3,1,2015,2015-03-17,42080
6651,4,3,1,2015,2015-03-18,42081
6652,5,3,1,2015,2015-03-19,42082
6653,6,3,1,2015,2015-03-20,42083
6654,7,3,1,2015,2015-03-21,42084
6655,1,3,1,2015,2015-03-22,42085
6656,2,3,1,2015,2015-03-23,42086
6657,3,3,1,2015,2015-03-24,42087
6658,4,3,1,2015,2015-03-25,42088
6659,5,3,1,2015,2015-03-26,42089
6660,6,3,1,2015,2015-03-27,42090
6661,7,3,1,2015,2015-03-28,42091
6662,1,3,1,2015,2015-03-29,42092
6663,2,3,1,2015,2015-03-30,42093
6664,3,3,1,2015,2015-03-31,42094
6665,4,4,2,2015,2015-04-01,42095
6666,5,4,2,2015,2015-04-02,42096
6667,6,4,2,2015,2015-04-03,42097
6668,7,4,2,2015,2015-04-04,42098
6669,1,4,2,2015,2015-04-05,42099
6670,2,4,2,2015,2015-04-06,42100
6671,3,4,2,2015,2015-04-07,42101
6672,4,4,2,2015,2015-04-08,42102
6673,5,4,2,2015,2015-04-09,42103
6674,6,4,2,2015,2015-04-10,42104
6675,7,4,2,2015,2015-04-11,42105
6676,1,4,2,2015,2015-04-12,42106
6677,2,4,2,2015,2015-04-13,42107
6678,3,4,2,2015,2015-04-14,42108
6679,4,4,2,2015,2015-04-15,42109
6680,5,4,2,2015,2015-04-16,42110
6681,6,4,2,2015,2015-04-17,42111
6682,7,4,2,2015,2015-04-18,42112
6683,1,4,2,2015,2015-04-19,42113
6684,2,4,2,2015,2015-04-20,42114
6685,3,4,2,2015,2015-04-21,42115
6686,4,4,2,2015,2015-04-22,42116
6687,5,4,2,2015,2015-04-23,42117
6688,6,4,2,2015,2015-04-24,42118
6689,7,4,2,2015,2015-04-25,42119
6690,1,4,2,2015,2015-04-26,42120
6691,2,4,2,2015,2015-04-27,42121
6692,3,4,2,2015,2015-04-28,42122
6693,4,4,2,2015,2015-04-29,42123
6694,5,4,2,2015,2015-04-30,42124
6695,6,5,2,2015,2015-05-01,42125
6696,7,5,2,2015,2015-05-02,42126
6697,1,5,2,2015,2015-05-03,42127
6698,2,5,2,2015,2015-05-04,42128
6699,3,5,2,2015,2015-05-05,42129
6700,4,5,2,2015,2015-05-06,42130
6701,5,5,2,2015,2015-05-07,42131
6702,6,5,2,2015,2015-05-08,42132
6703,7,5,2,2015,2015-05-09,42133
6704,1,5,2,2015,2015-05-10,42134
6705,2,5,2,2015,2015-05-11,42135
6706,3,5,2,2015,2015-05-12,42136
6707,4,5,2,2015,2015-05-13,42137
6708,5,5,2,2015,2015-05-14,42138
6709,6,5,2,2015,2015-05-15,42139
6710,7,5,2,2015,2015-05-16,42140
6711,1,5,2,2015,2015-05-17,42141
6712,2,5,2,2015,2015-05-18,42142
6713,3,5,2,2015,2015-05-19,42143
6714,4,5,2,2015,2015-05-20,42144
6715,5,5,2,2015,2015-05-21,42145
6716,6,5,2,2015,2015-05-22,42146
6717,7,5,2,2015,2015-05-23,42147
6718,1,5,2,2015,2015-05-24,42148
6719,2,5,2,2015,2015-05-25,42149
6720,3,5,2,2015,2015-05-26,42150
6721,4,5,2,2015,2015-05-27,42151
6722,5,5,2,2015,2015-05-28,42152
6723,6,5,2,2015,2015-05-29,42153
6724,7,5,2,2015,2015-05-30,42154
6725,1,5,2,2015,2015-05-31,42155
6726,2,6,2,2015,2015-06-01,42156
6727,3,6,2,2015,2015-06-02,42157
6728,4,6,2,2015,2015-06-03,42158
6729,5,6,2,2015,2015-06-04,42159
6730,6,6,2,2015,2015-06-05,42160
6731,7,6,2,2015,2015-06-06,42161
6732,1,6,2,2015,2015-06-07,42162
6733,2,6,2,2015,2015-06-08,42163
6734,3,6,2,2015,2015-06-09,42164
6735,4,6,2,2015,2015-06-10,42165
6736,5,6,2,2015,2015-06-11,42166
6737,6,6,2,2015,2015-06-12,42167
6738,7,6,2,2015,2015-06-13,42168
6739,1,6,2,2015,2015-06-14,42169
6740,2,6,2,2015,2015-06-15,42170
6741,3,6,2,2015,2015-06-16,42171
6742,4,6,2,2015,2015-06-17,42172
6743,5,6,2,2015,2015-06-18,42173
6744,6,6,2,2015,2015-06-19,42174
6745,7,6,2,2015,2015-06-20,42175
6746,1,6,2,2015,2015-06-21,42176
6747,2,6,2,2015,2015-06-22,42177
6748,3,6,2,2015,2015-06-23,42178
6749,4,6,2,2015,2015-06-24,42179
6750,5,6,2,2015,2015-06-25,42180
6751,6,6,2,2015,2015-06-26,42181
6752,7,6,2,2015,2015-06-27,42182
6753,1,6,2,2015,2015-06-28,42183
6754,2,6,2,2015,2015-06-29,42184
6755,3,6,2,2015,2015-06-30,42185
6756,4,7,3,2015,2015-07-01,42186
6757,5,7,3,2015,2015-07-02,42187
6758,6,7,3,2015,2015-07-03,42188
6759,7,7,3,2015,2015-07-04,42189
6760,1,7,3,2015,2015-07-05,42190
6761,2,7,3,2015,2015-07-06,42191
6762,3,7,3,2015,2015-07-07,42192
6763,4,7,3,2015,2015-07-08,42193
6764,5,7,3,2015,2015-07-09,42194
6765,6,7,3,2015,2015-07-10,42195
6766,7,7,3,2015,2015-07-11,42196
6767,1,7,3,2015,2015-07-12,42197
6768,2,7,3,2015,2015-07-13,42198
6769,3,7,3,2015,2015-07-14,42199
6770,4,7,3,2015,2015-07-15,42200
6771,5,7,3,2015,2015-07-16,42201
6772,6,7,3,2015,2015-07-17,42202
6773,7,7,3,2015,2015-07-18,42203
6774,1,7,3,2015,2015-07-19,42204
6775,2,7,3,2015,2015-07-20,42205
6776,3,7,3,2015,2015-07-21,42206
6777,4,7,3,2015,2015-07-22,42207
6778,5,7,3,2015,2015-07-23,42208
6779,6,7,3,2015,2015-07-24,42209
6780,7,7,3,2015,2015-07-25,42210
6781,1,7,3,2015,2015-07-26,42211
6782,2,7,3,2015,2015-07-27,42212
6783,3,7,3,2015,2015-07-28,42213
6784,4,7,3,2015,2015-07-29,42214
6785,5,7,3,2015,2015-07-30,42215
6786,6,7,3,2015,2015-07-31,42216
6787,7,8,3,2015,2015-08-01,42217
6788,1,8,3,2015,2015-08-02,42218
6789,2,8,3,2015,2015-08-03,42219
6790,3,8,3,2015,2015-08-04,42220
6791,4,8,3,2015,2015-08-05,42221
6792,5,8,3,2015,2015-08-06,42222
6793,6,8,3,2015,2015-08-07,42223
6794,7,8,3,2015,2015-08-08,42224
6795,1,8,3,2015,2015-08-09,42225
6796,2,8,3,2015,2015-08-10,42226
6797,3,8,3,2015,2015-08-11,42227
6798,4,8,3,2015,2015-08-12,42228
6799,5,8,3,2015,2015-08-13,42229
6800,6,8,3,2015,2015-08-14,42230
6801,7,8,3,2015,2015-08-15,42231
6802,1,8,3,2015,2015-08-16,42232
6803,2,8,3,2015,2015-08-17,42233
6804,3,8,3,2015,2015-08-18,42234
6805,4,8,3,2015,2015-08-19,42235
6806,5,8,3,2015,2015-08-20,42236
6807,6,8,3,2015,2015-08-21,42237
6808,7,8,3,2015,2015-08-22,42238
6809,1,8,3,2015,2015-08-23,42239
6810,2,8,3,2015,2015-08-24,42240
6811,3,8,3,2015,2015-08-25,42241
6812,4,8,3,2015,2015-08-26,42242
6813,5,8,3,2015,2015-08-27,42243
6814,6,8,3,2015,2015-08-28,42244
6815,7,8,3,2015,2015-08-29,42245
6816,1,8,3,2015,2015-08-30,42246
6817,2,8,3,2015,2015-08-31,42247
6818,3,9,3,2015,2015-09-01,42248
6819,4,9,3,2015,2015-09-02,42249
6820,5,9,3,2015,2015-09-03,42250
6821,6,9,3,2015,2015-09-04,42251
6822,7,9,3,2015,2015-09-05,42252
6823,1,9,3,2015,2015-09-06,42253
6824,2,9,3,2015,2015-09-07,42254
6825,3,9,3,2015,2015-09-08,42255
6826,4,9,3,2015,2015-09-09,42256
6827,5,9,3,2015,2015-09-10,42257
6828,6,9,3,2015,2015-09-11,42258
6829,7,9,3,2015,2015-09-12,42259
6830,1,9,3,2015,2015-09-13,42260
6831,2,9,3,2015,2015-09-14,42261
6832,3,9,3,2015,2015-09-15,42262
6833,4,9,3,2015,2015-09-16,42263
6834,5,9,3,2015,2015-09-17,42264
6835,6,9,3,2015,2015-09-18,42265
6836,7,9,3,2015,2015-09-19,42266
6837,1,9,3,2015,2015-09-20,42267
6838,2,9,3,2015,2015-09-21,42268
6839,3,9,3,2015,2015-09-22,42269
6840,4,9,3,2015,2015-09-23,42270
6841,5,9,3,2015,2015-09-24,42271
6842,6,9,3,2015,2015-09-25,42272
6843,7,9,3,2015,2015-09-26,42273
6844,1,9,3,2015,2015-09-27,42274
6845,2,9,3,2015,2015-09-28,42275
6846,3,9,3,2015,2015-09-29,42276
6847,4,9,3,2015,2015-09-30,42277
6848,5,10,4,2015,2015-10-01,42278
6849,6,10,4,2015,2015-10-02,42279
6850,7,10,4,2015,2015-10-03,42280
6851,1,10,4,2015,2015-10-04,42281
6852,2,10,4,2015,2015-10-05,42282
6853,3,10,4,2015,2015-10-06,42283
6854,4,10,4,2015,2015-10-07,42284
6855,5,10,4,2015,2015-10-08,42285
6856,6,10,4,2015,2015-10-09,42286
6857,7,10,4,2015,2015-10-10,42287
6858,1,10,4,2015,2015-10-11,42288
6859,2,10,4,2015,2015-10-12,42289
6860,3,10,4,2015,2015-10-13,42290
6861,4,10,4,2015,2015-10-14,42291
6862,5,10,4,2015,2015-10-15,42292
6863,6,10,4,2015,2015-10-16,42293
6864,7,10,4,2015,2015-10-17,42294
6865,1,10,4,2015,2015-10-18,42295
6866,2,10,4,2015,2015-10-19,42296
6867,3,10,4,2015,2015-10-20,42297
6868,4,10,4,2015,2015-10-21,42298
6869,5,10,4,2015,2015-10-22,42299
6870,6,10,4,2015,2015-10-23,42300
6871,7,10,4,2015,2015-10-24,42301
6872,1,10,4,2015,2015-10-25,42302
6873,2,10,4,2015,2015-10-26,42303
6874,3,10,4,2015,2015-10-27,42304
6875,4,10,4,2015,2015-10-28,42305
6876,5,10,4,2015,2015-10-29,42306
6877,6,10,4,2015,2015-10-30,42307
6878,7,10,4,2015,2015-10-31,42308
6879,1,11,4,2015,2015-11-01,42309
6880,2,11,4,2015,2015-11-02,42310
6881,3,11,4,2015,2015-11-03,42311
6882,4,11,4,2015,2015-11-04,42312
6883,5,11,4,2015,2015-11-05,42313
6884,6,11,4,2015,2015-11-06,42314
6885,7,11,4,2015,2015-11-07,42315
6886,1,11,4,2015,2015-11-08,42316
6887,2,11,4,2015,2015-11-09,42317
6888,3,11,4,2015,2015-11-10,42318
6889,4,11,4,2015,2015-11-11,42319
6890,5,11,4,2015,2015-11-12,42320
6891,6,11,4,2015,2015-11-13,42321
6892,7,11,4,2015,2015-11-14,42322
6893,1,11,4,2015,2015-11-15,42323
6894,2,11,4,2015,2015-11-16,42324
6895,3,11,4,2015,2015-11-17,42325
6896,4,11,4,2015,2015-11-18,42326
6897,5,11,4,2015,2015-11-19,42327
6898,6,11,4,2015,2015-11-20,42328
6899,7,11,4,2015,2015-11-21,42329
6900,1,11,4,2015,2015-11-22,42330
6901,2,11,4,2015,2015-11-23,42331
